airport_ident,length_ft,width_ft,surface,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
KCIU,7201,200,CON,16,46.2564010620117,-84.4781036376953,799,150.1,,34,46.2392997741699,-84.4638977050781,793,330.1,
KCKB,7800,150,ASP,3,39.2877998352051,-80.2329025268555,1183,23,,21,39.3055000305176,-80.2232971191406,1217,203,
KCLE,9000,150,CON,06L,41.3998985290527,-81.8734970092773,770,49.9,,24R,41.4157981872559,-81.8483963012695,780,229.9,
KCLE,9953,150,CON,06R,41.2999992370606,-81.8000030517578,767,50,,24L,41.4169998168945,-81.8393020629883,786,230,
KCLL,7000,150,PEM,17,30.5966,-96.3629,321,169,,35,30.577801,-96.358597,305,349,
KCLT,7502,150,PEM,5,35.209098815918,-80.9496994018555,706,48.5,,23,35.2224998474121,-80.931396484375,747,228.5,
KCLT,8676,150,PEM,18L,35.2243995666504,-80.9360961914063,746,176,,36R,35.2011985778809,-80.9340972900391,724,356,
KCLT,10000,150,CON,18R,35.2249984741211,-80.967399597168,742,176,,36L,35.2009010314941,-80.9653015136719,693,356,
KCMH,8000,150,ASP,10L,40.0032005310059,-82.907600402832,815,94.2,,28R,40.0015983581543,-82.8792037963867,812,274.2,
KCMH,10125,150,ASP,10R,39.9956016540527,-82.9088973999023,803,94.2,,28L,39.9934997558594,-82.8729019165039,814,274.2,
KCMI,8100,150,CON,14L,40.0474014282227,-88.2856979370117,754,136,,32R,40.0315017700195,-88.2655029296875,749,316,
KCNM,7854,150,ASP,3,32.3227005004883,-104.274002075195,3295,44.1,,21,32.3381004333496,-104.25700378418,3247,224.1,
KCNO,7000,150,ASP,08R,33.9734992980957,-117.647003173828,620,89.4,,26L,33.9737014770508,-117.624000549316,637,269.4,
KCNW,8600,150,ASP,17L,31.6515998840332,-97.0737991333008,469,177.5,,35R,31.6280002593994,-97.0726013183594,456,357.5,
KCNY,7100,75,ASP,3,38.747501373291,-109.763000488281,4551,39.9,,21,38.7624015808106,-109.747001647949,4555,219.9,
KCOD,8268,100,ASP,4,44.5133018493652,-109.036003112793,5097,52.3,690,22,44.527099609375,-109.011001586914,5076,232.3,400
KCOE,7400,100,ASP,6,47.771900177002,-116.83699798584,2286,70,,24,47.7788009643555,-116.80899810791,2318,250,
KCOF,9023,200,ASP,3,28.2210998535156,-80.6149978637695,5,20,,21,28.244499206543,-80.6054992675781,8,200,
KCOS,8269,150,ASP,12,38.8232002258301,-104.714996337891,6173,135.1,,30,38.8070983886719,-104.694999694824,6135,315.1,355
KCOS,11022,150,ASP,17R,38.8241004943848,-104.716003417969,6177,180.1,,35L,38.7938003540039,-104.716003417969,6045,0.1,
KCOS,13501,150,CON,17L,38.8161010742188,-104.685997009277,6187,180,,35R,38.7789993286133,-104.685997009277,6103,,
KCPR,10164,150,ASP,3,42.8933982849121,-106.474998474121,5321,43.9,,21,42.913501739502,-106.448997497559,5323,223.9,
KCRP,7508,150,ASP,13,27.7770004272461,-97.5133972167969,43,135.8,,31,27.7621994018555,-97.497200012207,40,315.8,
KCSM,13503,150,CON,17R,35.3596992492676,-99.2014007568359,1922,180.1,,35L,35.3226013183594,-99.2014999389648,1912,0.1,
KCVG,8000,150,CON,18R,39.0708999633789,-84.6837005615234,866,180.2,,36L,39.0489006042481,-84.6837997436523,873,0.2,
KCVG,10000,150,CON,18L,39.0559005737305,-84.6466979980469,886,180,,36R,39.0284004211426,-84.6467971801758,896,360,
KCVG,11000,150,PEM,18C,39.0647010803223,-84.6686019897461,875,180,,36C,39.0345001220703,-84.668701171875,841,360,
KCVG,12000,150,PEM,9,39.0463981628418,-84.6950988769531,883,90,,27,39.0462989807129,-84.6528015136719,875,270,
KCVS,8200,150,PEM,13,34.3862991333008,-103.333999633789,4294,135,,31,34.3703002929688,-103.315002441406,4270,315,
KCVS,10000,150,CON,4,34.3767013549805,-103.332000732422,4284,45,,22,34.3961982727051,-103.307998657227,4295,225,
KCWA,7645,150,CON,8,44.779899597168,-89.6754989624023,1273,77.4,,26,44.7845001220703,-89.6467971801758,1260,257.4,
KCWF,10701,200,CON,15,30.2238998413086,-93.1504974365234,15,155,,33,30.1972999572754,-93.1359024047852,17,335,
KCYS,9267,150,CON,9,41.1567993164063,-104.820999145508,6144,95.3,610,27,41.1543998718262,-104.78800201416,6100,275.3,675
KDAB,10500,150,ASP,07L,29.1725997924805,-81.0777969360352,28,65,690,25R,29.184700012207,-81.0478973388672,32,245,
KDAL,7752,150,CON,13L,32.8572998046875,-96.8567962646484,477,135.6,,31R,32.8419990539551,-96.8391036987305,487,315.6,
KDAL,8800,150,CON,13R,32.8512992858887,-96.8635025024414,476,135.6,490,31L,32.8339996337891,-96.8433990478516,476,315.6,
KDAY,7001,150,PEM,06R,39.890998840332,-84.2223968505859,1006,55.4,,24L,39.9019012451172,-84.2018966674805,1001,235.4,
KDAY,8502,150,PEM,18,39.9173011779785,-84.2120971679688,991,178.5,,36,39.8940010070801,-84.2113037109375,1007,358.5,
KDAY,10900,150,PEM,06L,39.8950996398926,-84.2460021972656,998,55.3,,24R,39.9121017456055,-84.2141036987305,996,235.3,
KDCA,7169,150,ASP,1,38.842399597168,-77.0367965698242,12,356,,19,38.861198425293,-77.0386962890625,13,176,
KDEC,8496,150,PEM,6,39.8270988464356,-88.8744964599609,672,59.1,,24,39.8390998840332,-88.8486022949219,682,239.1,
KDEN,12000,150,CON,7,39.8409004211426,-104.726997375488,5347,90.5,,25,39.8406982421875,-104.68399810791,5352,270.5,
KDEN,12000,150,CON,8,39.8776016235352,-104.662002563477,5351,90.5,,26,39.8772010803223,-104.619003295898,5291,270.5,
KDEN,12000,150,CON,16L,39.8969993591309,-104.686996459961,5347,180.5,,34R,39.8641014099121,-104.686996459961,5351,0.5,
KDEN,12000,150,CON,17L,39.8650016784668,-104.640998840332,5325,180.5,,35R,39.8320007324219,-104.641998291016,5367,0.5,
KDEN,12000,150,CON,17R,39.861198425293,-104.660003662109,5374,180.5,,35L,39.8283004760742,-104.661003112793,5431,0.5,
KDEN,16000,200,CON,16R,39.8958015441895,-104.695999145508,5319,180.5,,34L,39.8518981933594,-104.696998596191,5324,0.5,
KDFW,8500,150,CON,17L,32.8983001708984,-97.0098037719727,524,180.3,,35R,32.875,-97.0099029541016,575,0.3,
KDFW,9000,200,CON,13L,32.9126014709473,-97.0214996337891,550,135.3,625,31R,32.8950004577637,-97.0008010864258,508,315.3,
KDFW,9301,150,CON,13R,32.9095993041992,-97.0830993652344,591,139,,31L,32.8903007507324,-97.0633010864258,577,319,
KDFW,13400,200,CON,18L,32.9157981872559,-97.0506973266602,602,180.2,,36R,32.8790016174316,-97.0509033203125,575,0.2,
KDFW,13400,150,CON,18R,32.9157981872559,-97.0546035766602,607,180.3,,36L,32.8790016174316,-97.054801940918,582,0.3,
KDFW,13401,150,CON,17C,32.915699005127,-97.0260009765625,562,180.3,,35C,32.8788986206055,-97.0261993408203,562,0.3,
KDFW,13401,200,CON,17R,32.915699005127,-97.029899597168,567,180.3,,35L,32.8788986206055,-97.0300979614258,563,0.3,
KDHN,8498,150,ASP,14,31.3306007385254,-85.4616012573242,401,135,,32,31.3141002655029,-85.4423980712891,382,315,
KDIJ,7302,75,ASP,3,43.7358016967773,-111.108001708984,6141,48,,21,43.7490997314453,-111.08699798584,6229,228,
KDKB,7227,100,ASP,2,41.9271011352539,-88.7070007324219,915,19.5,,20,41.94580078125,-88.6981964111328,905,199.5,
KDLF,8311,150,PEM,13L,29.368200302124,-100.783996582031,1078,135.4,,31R,29.351900100708,-100.765998840332,1063,315.4,
KDLF,8857,150,PEM,13C,29.3675003051758,-100.78800201416,1081,135.4,,31C,29.3500995635986,-100.767997741699,1067,315.4,
KDLH,10152,150,CON,9,46.8424987792969,-92.2202987670898,1428,92.3,,27,46.8414001464844,-92.179801940918,1419,272.3,
KDMA,13643,200,PEM,12,32.1803016662598,-110.898002624512,2589,137.5,,30,32.1525993347168,-110.86799621582,2704,317.5,
KDOV,9602,200,PEM,1,39.1171989440918,-75.464599609375,24,3.2,,19,39.1435012817383,-75.4626998901367,21,183.2,
KDOV,12903,150,PEM,14,39.1393013000488,-75.4860992431641,19,125.8,4250,32,39.1185989379883,-75.4492034912109,25,305.8,
KDPA,7570,100,CON,02L,41.8940010070801,-88.2535018920898,751,14,,20R,41.9141998291016,-88.2468032836914,756,194,
KDPG,7000,150,ASP,12,40.1996994018555,-112.939002990723,,134.9,,30,40.1861000061035,-112.921997070313,,314.9,
KDRA,7515,100,ASP,2,36.611198425293,-116.039001464844,3140,34,,20,36.6282005310059,-116.025001525879,3314,214,
KDSM,9001,150,ASP,13,41.5456008911133,-93.6744995117188,912,132,,31,41.5289993286133,-93.6501998901367,958,312,
KDSM,9003,150,ASP,5,41.5233993530273,-93.6771011352539,916,54,,23,41.537899017334,-93.6505966186523,935,234,
KDTO,7002,150,ASP,18L,33.2089996337891,-97.1977996826172,640,181,,36R,33.1925010681152,-97.1981964111328,627,1,
KDTW,8500,150,CON,09R,42.1990013122559,-83.361701965332,636,89,,27L,42.1995010375977,-83.3303985595703,629,269,
KDTW,8501,200,PEM,03L,42.2078018188477,-83.3511962890625,636,29,,21R,42.2282981872559,-83.3360977172852,632,209,
KDTW,8708,200,PEM,09L,42.2169990539551,-83.3631973266602,638,89,,27R,42.2174987792969,-83.3310012817383,635,269,
KDTW,10000,150,CON,04L,42.2022018432617,-83.3840026855469,645,28.7,,22R,42.2262001037598,-83.3663024902344,642,208.7,
KDTW,10001,150,CON,03R,42.1955986022949,-83.3517990112305,633,29,,21L,42.2196998596191,-83.334098815918,632,209,
KDTW,12003,200,CON,04R,42.2023010253906,-83.3712997436523,637,29,,22L,42.231201171875,-83.3499984741211,636,209,
KDUG,7311,100,ASP,17,31.4743003845215,-109.603996276855,4126,179.8,,35,31.4542007446289,-109.603996276855,4082,359.8,
KDVT,8208,100,ASP,07R,33.6867980957031,-112.096000671387,1445,86,897,25L,33.6884002685547,-112.069000244141,1475,266,930
KDWH,7009,100,ASP,17R,30.073299407959,-95.554801940918,152,172.8,1007,35L,30.05419921875,-95.552001953125,145,352.8,
KDYS,13500,300,PEM,16,32.4389991760254,-99.8588027954102,1789,168.8,,34,32.4025993347168,-99.8504028320313,1787,348.8,
KEAR,7094,150,ASP,18,40.7364006042481,-99.0071029663086,2129,187.4,,36,40.717098236084,-99.0103988647461,2131,7.4,
KEAT,7000,150,ASP,12,47.4031982421875,-120.213996887207,1221,135,1,30,47.3922004699707,-120.196998596191,1232,315,800
KEAU,8101,150,CON,4,44.8592987060547,-91.4926986694336,887,45,800,22,44.875,-91.4705963134766,913,225,
KECG,7219,150,CON,10,36.2612991333008,-76.184196472168,11,92.4,,28,36.2605018615723,-76.1596984863281,10,272.4,
KEFD,9001,150,CON,17R,29.6182994842529,-95.1643981933594,31,178.8,,35L,29.593599319458,-95.1638031005859,27,358.8,
KEGE,9000,150,ASP,7,39.640998840332,-106.931999206543,6461,81.9,,25,39.644100189209,-106.903999328613,6547,261.9,1000
KEGI,8000,150,ASP,18,30.6613006591797,-86.5226974487305,190,181,,36,30.6394004821777,-86.5231018066406,191,1,
KEKO,7214,150,ASP,5,40.8190994262695,-115.805999755859,5051,69,,23,40.826301574707,-115.78099822998,5064,249,795
KELM,7000,150,ASP,6,42.1547012329102,-76.9016036987305,940,50,,24,42.1669006347656,-76.8817977905273,954,230,
KELP,9025,150,ASP,08R,31.8022003173828,-106.391998291016,3925,93.3,,26L,31.8008003234863,-106.362998962402,3958,273.3,
KELP,12020,150,ASP,4,31.8015003204346,-106.400001525879,3917,50,,22,31.8227996826172,-106.370002746582,3945,230,
KEMM,8200,75,ASP,16,41.8330993652344,-110.55899810791,7285,173.7,,34,41.8107986450195,-110.555999755859,7271,353.7,
KEND,9202,150,PEM,17C,36.3554992675781,-97.9145965576172,1276,180,,35C,36.3302993774414,-97.9147033691406,1293,360,
KEND,9202,150,PEM,17R,36.3492012023926,-97.9232025146484,1275,180,,35L,36.3238983154297,-97.9232025146484,1307,360,
KENV,8000,150,ASP,8,40.7188987731934,-114.042999267578,4230,90,,26,40.7190017700195,-114.014999389648,4226,270,
KENV,8001,100,ASP,12,40.7262001037598,-114.042999267578,4237,135,,30,40.7107009887695,-114.023002624512,4224,315,
KERI,8420,150,ASP,6,42.0765991210938,-80.1844024658203,732,54.4,920,24,42.0870018005371,-80.1649017333984,729,234.4,
KEUG,8009,150,ASP,16R,44.1353988647461,-123.21900177002,360,179,,34L,44.1134986877441,-123.21900177002,366,359,
KEVV,8021,150,ASP,4,38.0306015014648,-87.5358963012695,382,38,1300,22,38.0480003356934,-87.5186996459961,418,218,
KEVW,7300,100,ASP,5,41.2708015441895,-111.046997070313,7131,66.8,,23,41.2787017822266,-111.022003173828,7133,246.8,
KEWK,7003,100,ASP,17,38.0648994445801,-97.2763977050781,1529,180,,35,38.0457000732422,-97.2763977050781,1525,360,
KEWR,10000,150,ASP,04R,40.6776008605957,-74.174201965332,11,26,1190,22L,40.7023010253906,-74.1585006713867,10,206,1794
KEWR,11000,150,ASP,04L,40.6753997802734,-74.1794967651367,10,26,2543,22R,40.7025985717773,-74.1622009277344,10,206,1423
KFAR,9000,150,CON,18,46.9328994750977,-96.8161010742188,900,180,,36,46.9081993103027,-96.8163986206055,899,360,
KFAT,7205,100,ASP,11R,36.7820014953613,-119.730003356934,331,125,1448,29L,36.7705001831055,-119.709999084473,330,305,
KFAT,9217,150,ASP,11L,36.7835006713867,-119.728996276855,333,125.4,,29R,36.768798828125,-119.704002380371,333,305.4,312
KFAY,7712,150,ASP,4,34.9842987060547,-78.8870010375977,184,31.2,499,22,35.002498626709,-78.8737030029297,158,211.2,706
KFFO,7000,150,ASP,05R,39.8190994262695,-84.0516967773438,808,48.9,,23L,39.8317985534668,-84.0328979492188,818,228.9,
KFFO,12601,300,PEM,05L,39.8148994445801,-84.0651016235352,805,48.9,,23R,39.8376007080078,-84.0313034057617,823,228.9,
KFHU,12001,150,CON,8,31.5876007080078,-110.366996765137,4719,89.9,,26,31.5876007080078,-110.329002380371,4599,269.9,
KFLL,8000,150,ASP,10R,26.0658855438232,-80.1583480834961,10,90,,28L,26.0657424926758,-80.1339874267578,65,270,
KFLL,9000,150,ASP,10L,26.0769004821777,-80.1664962768555,6,90,577,28R,26.0767993927002,-80.1390991210938,5,270,604
KFMH,8000,200,PEM,5,41.6500015258789,-70.5306015014648,112,37.9,,23,41.6670989990234,-70.5121994018555,125,217.9,
KFMH,9500,200,PEM,14,41.6673011779785,-70.5388031005859,130,126.6,,32,41.6515007019043,-70.5111999511719,111,306.6,
KFNL,8500,100,ASP,15,40.4622993469238,-105.016998291016,4973,160.4,,33,40.440299987793,-105.00700378418,5016,340.4,
KFNT,7201,150,ASP,9,42.9690017700195,-83.7598037719727,764,88,,27,42.9696006774902,-83.7329025268555,763,268,
KFNT,7849,150,ASP,18,42.9726982116699,-83.7434997558594,765,179,199,36,42.9511985778809,-83.7429962158203,779,359,
KFOE,7000,150,CON,3,38.9403991699219,-95.6731033325195,1078,39.8,,21,38.9551010131836,-95.6574020385742,1043,219.8,
KFOE,12802,200,CON,13,38.9655990600586,-95.6780014038086,1063,137,,31,38.9398002624512,-95.6473999023438,1036,317,
KFOK,9000,150,PEM,6,40.8362007141113,-72.6389999389648,49,42.4,,24,40.8544998168945,-72.6169967651367,66,222.4,
KFSD,8000,150,ASP,15,43.5931015014648,-96.7461013793945,1426,155,,33,43.5732002258301,-96.7332992553711,1422,335,
KFSD,8999,150,CON,3,43.5726013183594,-96.7537002563477,1423,34.9,,21,43.5928993225098,-96.7342987060547,1429,214.9,
KFSM,8000,150,ASP,7,35.3335990905762,-94.3814010620117,469,81.2,,25,35.3370018005371,-94.3548965454102,444,261.2,
KFST,7507,100,ASP,12,30.9200992584229,-102.927001953125,2985,127,,30,30.9078006744385,-102.907997131348,3010,307,
KFTG,8000,100,ASP,8,39.7939987182617,-104.565002441406,5450,91.2,,26,39.7935981750488,-104.537002563477,5485,271.2,
KFTG,8000,100,ASP,17,39.7855987548828,-104.524002075195,5472,180,,35,39.763599395752,-104.524002075195,5512,360,
KFTW,7501,150,CON,16,32.8302001953125,-97.3625030517578,710,171.9,,34,32.8097991943359,-97.359001159668,674,351.9,
KFWA,8001,150,PEM,14,40.9934997558594,-85.2036972045898,802,134.7,,32,40.9780998229981,-85.1830978393555,796,314.7,
KFWA,12000,150,PEM,5,40.9626998901367,-85.2126998901367,815,44.3,,23,40.9863014221191,-85.1824035644531,797,224.3,
KGBD,7850,100,ASP,17,38.3578987121582,-98.8573989868164,1881,180,,35,38.3362998962402,-98.8572006225586,1883,360,
KGBN,8500,150,ASP,17,32.8992004394531,-112.720001220703,825,181.2,,35,32.8758010864258,-112.720001220703,858,1.2,
KGCC,7500,150,CON,16,44.3569984436035,-105.543998718262,4337,169.7,,34,44.336799621582,-105.539001464844,4365,349.7,
KGCK,7300,100,PEM,17,37.9392013549805,-100.722999572754,2888,180.4,,35,37.9192008972168,-100.722999572754,2875,0.4,
KGCN,8999,150,ASP,3,35.943000793457,-112.156997680664,6533,40.6,,21,35.9617004394531,-112.137001037598,6609,220.6,
KGEG,8198,150,ASP,7,47.617000579834,-117.553001403809,2376,90,,25,47.6167984008789,-117.519996643066,2372,270,
KGEG,11002,150,ASP,3,47.613899230957,-117.543998718262,2385,45,,21,47.6311988830566,-117.517997741699,2322,225,
KGEU,7099,100,ASP,1,33.5181007385254,-112.300003051758,1043,26.1,701,19,33.5355987548828,-112.290000915527,1065,206.1,1001
KGFK,7349,150,ASP,17R,47.9593009948731,-97.1811981201172,843,180,,35L,47.9390983581543,-97.1811981201172,845,360,
KGGG,10000,150,ASP,13,32.3925018310547,-94.720100402832,357,133.8,,31,32.3735008239746,-94.6967010498047,354,313.8,
KGJT,10501,150,ASP,11,39.1349983215332,-108.543998718262,4820,125.2,,29,39.1184005737305,-108.513999938965,4858,305.2,
KGLH,7019,150,PEM,18R,33.4942016601563,-90.9871978759766,128,180,,36L,33.4748992919922,-90.9871978759766,130,360,
KGLH,8001,150,ASP,18L,33.4968986511231,-90.9821014404297,129,180,,36R,33.4748992919922,-90.9821014404297,129,360,
KGNF,7000,150,ASP,13,33.8414001464844,-89.8085021972656,208,132,,31,33.8286018371582,-89.7913970947266,197,312,
KGNT,7172,75,ASP,13,35.1773986816406,-107.910003662109,6537,145,,31,35.1612014770508,-107.896003723145,6515,325,
KGNV,7504,150,ASP,11,29.6905994415283,-82.2806015014648,147,102,,29,29.6861991882324,-82.2574996948242,105,282,
KGPI,9007,150,ASP,2,48.2988014221191,-114.267997741699,2962,35,,20,48.3190994262695,-114.247001647949,2976,215,
KGPT,9002,150,PEM,14,30.4150009155273,-89.0822982788086,20,135,,32,30.3974990844727,-89.0621032714844,22,315,
KGRB,7700,150,CON,6,44.4823989868164,-88.1380004882813,692,59.9,,24,44.4930000305176,-88.1125030517578,682,239.9,
KGRB,8201,150,CON,18,44.4938011169434,-88.1336975097656,695,179.9,,36,44.4712982177734,-88.1335983276367,682,359.9,
KGRI,7002,150,ASP,17,40.9771995544434,-98.3147964477539,1844,180.3,,35,40.9580001831055,-98.3149032592773,1847,0.3,
KGRK,10000,200,PEM,15,31.0799007415772,-97.8350982666016,1019,157.3,,33,31.0545997619629,-97.8227996826172,970,337.3,194
KGRR,8501,150,CON,17,42.8894996643066,-85.5193023681641,782,171.3,,35,42.8665008544922,-85.5145034790039,789,351.3,
KGRR,10000,150,CON,08R,42.8765983581543,-85.5421981811523,792,81.3,,26L,42.8807983398438,-85.5053024291992,790,261.3,
KGSB,11758,300,PEM,8,35.3347015380859,-77.9794998168945,72,73.1,,26,35.3441009521484,-77.9417037963867,109,253.1,
KGSO,9000,150,ASPH,05L,36.0993003845215,-79.959098815918,916,46,,23R,36.1164016723633,-79.9371032714844,856,226,
KGSP,11000,150,PEM,4,34.8829002380371,-82.2285995483398,964,32.2,,22,34.9085006713867,-82.209098815918,964,212.2,
KGTB,10000,150,CON,3,44.0455017089844,-75.7257995605469,688,16,1366,21,44.0718002319336,-75.7153015136719,663,196,
KGTF,10502,150,ASP,3,47.4692993164063,-111.384002685547,3677,45,,21,47.4897003173828,-111.353996276855,3659,225,
KGTR,8002,150,ASP,18,33.4593009948731,-88.5913009643555,260,180,,36,33.4413986206055,-88.5914993286133,256,360,
KGUC,9400,150,ASP,6,38.532398223877,-106.944999694824,7658,73.5,,24,38.5396995544434,-106.914001464844,7680,253.5,
KGUP,7316,100,ASP,6,35.50830078125,-108.801002502441,6465,73.9,,24,35.513801574707,-108.777000427246,6472,253.9,
KGUS,12501,200,ASP,5,40.635799407959,-86.1679000854492,810,44.4,,23,40.6603012084961,-86.1363983154297,800,224.4,
KGVT,8030,150,ASP,17,33.0788993835449,-96.0652008056641,520,181,,35,33.0568008422852,-96.0654983520508,524,1,
KGXY,10000,100,ASP,17,40.4561996459961,-104.63200378418,4697,177.8,,35,40.4287986755371,-104.630996704102,4653,357.8,1100
KGYH,8000,150,CON,5,34.7499008178711,-82.3850021362305,955,39.8,,23,34.7667007446289,-82.3678970336914,918,219.9,
KGYI,9000,150,PEM,17L,33.7262992858887,-96.6725997924805,741,181.8,,35R,33.7015991210938,-96.6735000610352,749,1.8,
KGYR,8500,150,ASP,3,33.4136009216309,-112.38500213623,968,38,,21,33.4319000244141,-112.36799621582,968,218,2100
KGYY,7003,150,ASP,12,41.6212997436523,-87.4216995239258,591,124.1,713,30,41.6105995178223,-87.4004974365234,591,304.1,
KHDN,10000,150,ASP,10,40.4866981506348,-107.234001159668,6580,113.7,510,28,40.475700378418,-107.200996398926,6602,293.7,
KHIF,13508,200,PEM,14,41.1403999328613,-111.984001159668,4783,152.9,,32,41.1074981689453,-111.96199798584,4780,332.9,
KHII,8001,100,ASP,14,34.5806007385254,-114.36499786377,746,149.8,,32,34.5615997314453,-114.351997375488,783,329.8,
KHLN,9000,150,ASP,9,46.6083984375,-111.998001098633,3864,103,,27,46.6030006408691,-111.962997436523,3845,283,
KHMN,10575,300,PEM,4,32.8468017578125,-106.133003234863,4056,47.8,,22,32.8662986755371,-106.107002258301,4084,227.8,
KHMN,12131,150,PEM,16,32.8666000366211,-106.108001708984,4083,167.8,,34,32.8339996337891,-106.098999023438,4049,347.8,
KHMN,12800,150,PEM,7,32.8461990356445,-106.125,4051,79.5,,25,32.8526992797852,-106.083000183105,4093,259.5,
KHOB,7398,150,ASP,3,32.6786994934082,-103.225997924805,3652,45.1,,21,32.693000793457,-103.208999633789,3646,225.1,
KHON,7201,100,CON,12,44.3923988342285,-98.2414016723633,1288,128.1,,30,44.3801994323731,-98.2197036743164,1283,308.1,
KHOP,11800,200,ASP,5,36.6612014770508,-87.5050964355469,573,44.2,895,23,36.6845016479492,-87.4769973754883,573,224.2,
KHOU,7602,150,CON,4,29.6390991210938,-95.2853012084961,42,44,,22,29.6541996002197,-95.2686996459961,39,224,
